Time,Latitude,Longitude,Altitude
15:01:06,40.453589,-79.916202,291.416748
15:01:16,40.453668,-79.915668,292.378174
15:01:21,40.453702,-79.915453,291.416748
15:01:27,40.453819,-79.915399,290.455566
15:01:35,40.454045,-79.915444,292.858765
15:01:40,40.454116,-79.915606,292.378174
15:01:48,40.454082,-79.91575,293.339355
15:01:55,40.454107,-79.915735,294.300781
15:02:05,40.454125,-79.91568,291.897461
15:02:17,40.454143,-79.915668,291.416748
15:02:26,40.454097,-79.915525,292.378174
15:02:41,40.45391,-79.915488,291.897461
15:03:24,40.453689,-79.915468,289.974854
15:03:37,40.453609,-79.915457,287.09082
15:03:43,40.4534,-79.915382,287.09082
15:03:55,40.45293,-79.915341,288.052246
15:04:04,40.452622,-79.915593,289.01355
15:04:20,40.452092,-79.916126,287.09082
15:04:33,40.45166,-79.916546,289.974854
15:04:44,40.451305,-79.91689,291.416748
15:04:56,40.450928,-79.917279,292.378174
15:05:04,40.450667,-79.917535,291.416748
15:05:20,40.450123,-79.918064,292.378174
15:05:32,40.449692,-79.918477,294.300781
15:05:44,40.449255,-79.918881,295.742676
15:05:45,40.449216,-79.918914,295.742676
15:05:48,40.449096,-79.919,295.742676
15:05:57,40.448738,-79.919115,297.184692
15:06:05,40.44844,-79.91909,299.1073
15:06:16,40.448088,-79.918999,301.029907
15:06:30,40.447615,-79.918852,305.83667
15:06:42,40.447202,-79.918733,306.797852
15:06:53,40.44682,-79.918629,308.720459
15:07:09,40.446309,-79.918473,307.759277
15:07:17,40.446031,-79.918392,309.681885
15:07:32,40.44552,-79.918252,310.643066
15:07:48,40.444959,-79.918082,314.007813
15:08:04,40.444434,-79.917917,319.295044
15:08:05,40.444409,-79.917912,319.775635
15:08:20,40.444261,-79.918501,322.659668
15:08:46,40.44404,-79.919789,329.869507
15:08:59,40.443913,-79.920421,340.444092
15:09:28,40.4439,-79.920475,344.77002
15:09:34,40.443892,-79.920603,342.366699
15:09:39,40.443894,-79.920826,339.963379
15:09:50,40.443921,-79.921508,337.560059
15:09:58,40.443942,-79.92215,337.079468
15:10:09,40.443973,-79.923051,336.118164
15:10:22,40.444011,-79.924091,334.195435
15:10:37,40.444052,-79.925404,330.830933
15:10:41,40.444044,-79.925752,330.35022
15:10:47,40.444058,-79.925959,328.427612
15:10:55,40.444056,-79.92597,332.272827
15:11:15,40.443346,-79.92592,321.217773
15:11:29,40.442728,-79.925791,320.256348
15:11:38,40.442355,-79.925732,322.659668
15:11:43,40.442158,-79.925701,323.620972
15:11:47,40.442089,-79.92586,323.620972
15:11:59,40.442033,-79.926443,327.466187
15:12:05,40.441993,-79.926577,328.427612
